Text,Difficulty,Text_english_translation,hamming,hamming_normalized_similarity,levenshtein,levenshtein_normalized_similarity,jaro_winkler,jaccard,sorensen
"Lors de l’achat de vos billets, n’oubliez surtout pas de : préciser votre situation familiale (réductions possibles), demander le justificatif (facture justifiant le paiement).",A2,"When purchasing your tickets, don&#39;t forget to: specify your family situation (reductions possible), ask for the proof (invoice justifying the payment).",168,0.045454545454545414,100,0.43181818181818177,0.6895016009728989,0.022727272727272728,0.044444444444444446
"Pour le remboursement, envoyez au bureau du personnel, à la fin du mois, vos titres de transports utilisés.",A2,"For reimbursement, send your used tickets to the personnel office at the end of the month.",99,0.07476635514018692,71,0.33644859813084116,0.6847838492698305,0.0,0.0
"Dans le cas d’un premier remboursement, joignez un relevé d’identité bancaire (RIB).",A2,"In the case of a first refund, attach a bank identity statement (RIB).",80,0.04761904761904767,52,0.38095238095238093,0.6526862026862027,0.041666666666666664,0.08
"Précisez également votre identité, votre fonction et le service pour lequel vous travaillez.",A2,"Also specify your identity, your function and the department for which you work.",87,0.05434782608695654,56,0.3913043478260869,0.6516918447555883,0.0,0.0
Arrêtez toute activité.,A2,Stop all activity.,22,0.04347826086956519,12,0.4782608695652174,0.5905797101449276,0.0,0.0
Dirigez-vous avec calme vers la sortie.,A2,Head calmly to the exit.,39,0.0,29,0.2564102564102564,0.5673076923076923,0.0,0.0
Respectez l’interdiction d’utiliser les ascenseurs.,A2,Observe the ban on using the elevators.,47,0.07843137254901966,35,0.3137254901960784,0.6047706832020557,0.0,0.0
Respectez les consignes qui pourront vous être données par les responsables chargés de coordonner les opérations d’évacuation.,A2,Follow the instructions that may be given to you by those in charge of coordinating evacuation operations.,117,0.0714285714285714,85,0.32539682539682535,0.6609763402216232,0.0,0.0
Restez solidaires des autres personnes et portez assistance aux personnes handicapées.,A2,Stand in solidarity with other people and provide assistance to people with disabilities.,80,0.101123595505618,53,0.4044943820224719,0.667084320352514,0.043478260869565216,0.08333333333333333
Fermez les fenêtres et les portes.,A2,Close windows and doors.,33,0.02941176470588236,25,0.2647058823529411,0.4787581699346406,0.0,0.0
Respectez l’interdiction de revenir sur ses pas.,A2,Respect the ban on retracing your steps.,41,0.14583333333333337,26,0.45833333333333337,0.8418939393939394,0.0,0.0
Rejoignez très rapidement le point de rassemblement indiqué sur le plan d’évacuation.,A2,Very quickly reach the assembly point indicated on the evacuation plan.,82,0.03529411764705881,56,0.3411764705882353,0.6782695484914995,0.045454545454545456,0.08695652173913043
Nous recherchons des personnes qui veulent progresser et travailler en équipe.,A2,We are looking for people who want to progress and work as a team.,76,0.02564102564102566,53,0.3205128205128205,0.626987826987827,0.0,0.0
"Il n’y a pas de formation idéale, mais il faut au minimum avoir un diplôme Bac + 2.",A2,"There is no ideal training, but you must at least have a Bac + 2 diploma.",76,0.08433734939759041,62,0.2530120481927711,0.7147755630651959,0.0967741935483871,0.17647058823529413
Nous ne recherchons pas de CV parfaits mais nous voulons y retrouver la personnalité du candidat.,A2,We are not looking for perfect CVs but we want to find the candidate&#39;s personality in them.,94,0.030927835051546393,74,0.23711340206185572,0.6762076528623723,0.0,0.0
"Après une première sélection des CV, nous contactons le candidat au téléphone pour connaître ses motivations.",A2,"After a first selection of CVs, we contact the candidate by phone to find out his motivations.",101,0.07339449541284404,48,0.5596330275229358,0.755634801602107,0.03125,0.06060606060606061
Un CV clair et lisible est important mais pas autant qu’un entretien téléphonique.,A2,"A clear and readable CV is important, but not as important as a telephone interview.",67,0.20238095238095233,57,0.3214285714285714,0.7521610877089581,0.07692307692307693,0.14285714285714285
Nous visitons aussi beaucoup les réseaux sociaux d’Internet.,A2,We also visit social networks on the Internet a lot.,57,0.050000000000000044,44,0.2666666666666667,0.6547008547008547,0.0,0.0
"Alors, comment se passe ton installation dans ton nouveau poste ?",A2,"So, how is your installation in your new position?",61,0.06153846153846154,35,0.46153846153846156,0.6324156545209177,0.05263157894736842,0.1
J’ai vu Christine et elle m’a dit que tout va bien pour toi.,A2,I saw Christine and she told me that all is well with you.,59,0.01666666666666672,38,0.3666666666666667,0.691052238108588,0.04,0.07692307692307693
Mais c’est tout.,A2,But that&#39;s all.,19,0.0,17,0.10526315789473684,0.5153508771929824,0.0,0.0
"Écris-moi pour me raconter ce que tu fais, comment sont tes nouveaux collègues et comment ça va avec ton chef.",A2,"Write to me to tell me what you do, how are your new colleagues and how things are going with your boss.",104,0.054545454545454564,77,0.30000000000000004,0.6632128982128982,0.024390243902439025,0.047619047619047616
C’est avec grand plaisir que je vous envoie ce message pour vous décrire votre voyage à Paris en notre compagnie.,A2,It is with great pleasure that I send you this message to describe your trip to Paris with us.,91,0.19469026548672563,72,0.36283185840707965,0.6698896222526424,0.05405405405405406,0.10256410256410256
"À votre arrivée, le 7 juin prochain, nous allons vous accueillir à l’aéroport pour vous conduire à votre hôtel.",A2,"When you arrive on June 7th, we will meet you at the airport to drive you to your hotel.",105,0.05405405405405406,71,0.36036036036036034,0.6746408700634053,0.0,0.0
"Puis, du 8 au 17 juin, vous allez visiter la capitale de notre pays accompagnés de notre guide, Hervé, qui va vous faire découvrir les musées, les rues, les boutiques mais aussi les restaurants de Paris.",A2,"Then, from June 8 to 17, you will visit the capital of our country accompanied by our guide, Hervé, who will make you discover the museums, the streets, the shops but also the restaurants of Paris.",179,0.11822660098522164,107,0.4729064039408867,0.7230366936727431,0.07462686567164178,0.1388888888888889
N’oubliez pas votre appareil photo !,A2,Do not forget your camera !,32,0.11111111111111116,28,0.2222222222222222,0.5633623819898329,0.09090909090909091,0.16666666666666666
Les températures en ce moment à Paris sont comprises entre 20 et 24 degrés.,A2,Temperatures in Paris at the moment are between 20 and 24 degrees.,72,0.040000000000000036,42,0.43999999999999995,0.7224986709197235,0.18181818181818182,0.3076923076923077
Un climat délicieux.,A2,A delicious climate.,17,0.15000000000000002,16,0.19999999999999996,0.7833333333333333,0.0,0.0
À très bientôt.,A2,See you soon.,15,0.0,13,0.1333333333333333,0.505982905982906,0.0,0.0
"Utile dans la vie privée et professionnelle, quel est l’ordinateur portable idéal ?",A2,"Useful in private and professional life, what is the ideal laptop?",77,0.07228915662650603,51,0.3855421686746988,0.7491369868187483,0.0,0.0
Suivez nos conseils !,A2,Follow our advice!,19,0.09523809523809523,17,0.19047619047619047,0.4947089947089947,0.0,0.0
"Avant de faire cet achat, vous devez comparer les ordinateurs en fonction du poids, de la taille, etc.",A2,"Before making this purchase, you should compare computers based on weight, size, etc.",100,0.019607843137254943,66,0.3529411764705882,0.674822392725206,0.03333333333333333,0.06451612903225806
"Bref : réfléchir à l’utilisation que vous allez en avoir et non pas en fonction du prix, même mini !",A2,"In short: think about the use that you will have of it and not according to the price, even mini!",97,0.030000000000000027,70,0.30000000000000004,0.6988430698739977,0.0,0.0
"Cette année, le soixante-cinquième Festival de Cannes, qui va avoir lieu du 16 au 27 juin, est différent avec de nombreux films sud-américains et asiatiques.",A2,"This year, the sixty-fifth Cannes Film Festival, which will take place from June 16 to 27, is different with many South American and Asian films.",151,0.03821656050955413,106,0.32484076433121023,0.7082563514366721,0.02040816326530612,0.04
Un choix difficile mais important : le public français écoute souvent les professionnels de Cannes pour choisir le film qu’il va aller voir au cinéma.,A2,A difficult but important choice: the French public often listens to professionals at Cannes to choose the film they are going to see in the cinema.,144,0.040000000000000036,82,0.45333333333333337,0.7172535247111519,0.0851063829787234,0.1568627450980392
"L’actrice française Bérénice Béjo, qui a gagné un prix pour son dernier film le 24 février dernier, va ouvrir la fête le 16 juin.",A2,"French actress Bérénice Béjo, who won an award for her latest film on February 24, will open the party on June 16.",122,0.054263565891472854,84,0.34883720930232553,0.6986198303961956,0.06976744186046512,0.13043478260869565
Le président du festival va annoncer le grand gagnant le soir du 27 juin.,A2,The president of the festival will announce the big winner on the evening of June 27.,82,0.03529411764705881,46,0.45882352941176474,0.6767858405077964,0.034482758620689655,0.06666666666666667
Pas un villageois n’y échappe.,A2,Not a single villager escapes.,24,0.19999999999999996,21,0.30000000000000004,0.6858585858585858,0.0,0.0
"« La ferme » de TF1, est aujourd’hui le principal sujet de discussion à Visan (Vaucluse), du salon de coiffure à la boulangerie.",A2,"“The farm” of TF1 is today the main topic of discussion in Visan (Vaucluse), from the hairdressing salon to the bakery.",114,0.109375,74,0.421875,0.6994631185807657,0.1,0.18181818181818182
C’est dans ce village de 1638 habitants que sont implantés les locaux de la nouvelle émission de téléréalité.,A2,"It is in this village of 1,638 inhabitants that the premises of the new reality show are located.",93,0.14678899082568808,68,0.37614678899082565,0.690334030965829,0.02857142857142857,0.05555555555555555
Une vingtaine de célébrités sont enfermées dans une ferme pour y travailler.,A2,About twenty celebrities are locked in a farm to work there.,74,0.02631578947368418,51,0.32894736842105265,0.6325536062378168,0.0,0.0
"Au village, il y a les pour et les contre. Mais les enthousiastes sont les plus nombreux.",A2,"In the village, there are pros and cons. But the enthusiasts are the most numerous.",80,0.101123595505618,49,0.449438202247191,0.718950488006222,0.03225806451612903,0.0625
"Au café, le patron allume la télé à l’heure de l’émission : Les clients la regardent, chacun y va de son commentaire.",A2,"In the cafe, the boss turns on the TV at the time of the show: The customers watch it, everyone has their own commentary.",117,0.03305785123966942,85,0.2975206611570248,0.6606387472697633,0.0,0.0
"Souvent, des passants nous demandent où est située la ferme.",A2,Often passers-by ask us where the farm is located.,56,0.06666666666666665,45,0.25,0.6486549707602339,0.0,0.0
Des passants parfois envahissants : 400 voitures ont débarqué le lundi de Pâques.,A2,Sometimes intrusive passers-by: 400 cars disembarked on Easter Monday.,78,0.03703703703703709,58,0.28395061728395066,0.6761209983432206,0.047619047619047616,0.09090909090909091
"Je n’avais jamais vu autant de monde à Visan, confie Claude, agriculteur.",A2,"I had never seen so many people in Visan, says Claude, a farmer.",70,0.04109589041095896,43,0.410958904109589,0.7005839480154549,0.08695652173913043,0.16
"Certains bénéficient déjà de retombées économiques, comme Géraldine, la boulangère.",A2,"Some are already benefiting from economic spinoffs, such as Geraldine, the baker.",76,0.08433734939759041,56,0.32530120481927716,0.6921654873462102,0.0,0.0
"On fournit de 30 à 80 baguettes par jour à la production, c’est rentable.",A2,"We supply 30 to 80 baguettes per day to the production, it is profitable.",64,0.12328767123287676,32,0.5616438356164384,0.7193783545622047,0.16666666666666666,0.2857142857142857
"Théo, de la cave de Visan, livre à la ferme entre 50 et 60 bouteilles tous les dix jours.",A2,"Théo, from the Visan cellar, delivers to the farm between 50 and 60 bottles every ten days.",80,0.1208791208791209,55,0.39560439560439564,0.8368132713830729,0.09090909090909091,0.16666666666666666
Nous sommes dans une région viticole.,A2,We are in a wine region.,34,0.08108108108108103,25,0.32432432432432434,0.6455863758495337,0.0,0.0
"Si seulement 10 % des téléspectateurs retiennent que les célébrités boivent du vin de chez nous, on aura réussi.",A2,"If only 10% of viewers remember that celebrities drink our wine, we will have succeeded.",107,0.044642857142857095,75,0.3303571428571429,0.6718592480578782,0.0,0.0
D’autres sont plus critiques.,A2,Others are more critical.,29,0.0,18,0.3793103448275862,0.6377552400270453,0.0,0.0
"Raphaël, aide-soignant, espérait que La ferme donnerait une meilleure image de Visan.",A2,"Raphaël, a caregiver, hoped that La ferme would give a better image of Visan.",70,0.17647058823529416,40,0.5294117647058824,0.8449470015278839,0.23809523809523808,0.38461538461538464
Mais les journalistes nous snobent et nous étiquettent paysans.,A2,But journalists snub us and label us peasants.,61,0.031746031746031744,37,0.4126984126984127,0.6931619507706465,0.0,0.0
"Vivement que tout soit fini, que le village redevienne ce qu’il était.",A2,"I can&#39;t wait for everything to be over, for the village to become what it was.",80,0.024390243902439046,59,0.2804878048780488,0.5799525324445791,0.037037037037037035,0.07142857142857142
Il ne reste donc plus qu’à attendre.,A2,It only remains to wait.,34,0.05555555555555558,26,0.2777777777777778,0.6092047930283225,0.0,0.0
"Attendre de retrouver la tranquillité pour certains, attendre les retombées financières pour d’autres.",A2,"Waiting for peace to be restored for some, waiting for the financial repercussions for others.",95,0.06862745098039214,76,0.2549019607843137,0.6892081616480265,0.0,0.0
Vous aimez les voyages ?,A2,Do you like travelling ?,20,0.16666666666666663,18,0.25,0.6031746031746033,0.1111111111111111,0.2
